1954,7.740725,192.168.1.108,192.168.1.104,TCP,66,56460  >  80 [ACK] Seq=89 Ack=595 Win=64128 Len=0 TSval=1477949090 TSecr=1188667,1954,66,"Feb 26, 2024 15:58:09.802971000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xec26,56460,80,0,89,595,0x010,Not set,Set,Not set,Not set,64128,0xfa4e,196,,,,,,,,,,,,,,,,,,,,,,,normal
1955,7.740725,192.168.1.108,192.168.1.104,TCP,66,"56460  >  80 [FIN, ACK] Seq=89 Ack=596 Win=64128 Len=0 TSval=1477949090 TSecr=1188667",1955,66,"Feb 26, 2024 15:58:09.802971000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xec25,56460,80,0,89,596,0x011,Not set,Set,Set,Not set,64128,0xfa4c,196,,,,,,,,,,,,,,,,,,,,,,,normal
1956,7.740725,192.168.1.108,192.168.1.104,TCP,74,56472  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1477949090 TSecr=0 WS=128,1956,74,"Feb 26, 2024 15:58:09.802971000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,60,64,0x40,0,TCP,4,0x00,0xd36d,56472,80,0,0,0,0x002,Set,Not set,Not set,Not set,64240,0xf80f,197,,,,,,,,,,,,,,,,,,,,,,,normal
1957,7.740923,192.168.1.104,192.168.1.108,TCP,66,80  >  56460 [ACK] Seq=596 Ack=90 Win=5824 Len=0 TSval=1188668 TSecr=1477949090,1957,66,"Feb 26, 2024 15:58:09.803169000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x296c,80,56460,0,596,90,0x010,Not set,Set,Not set,Not set,5824,0xfbe5,196,,,,,,,,,,,,,,,,,,,,,,,normal
1958,7.740923,192.168.1.104,192.168.1.108,TCP,74,"80  >  56472 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=1188668 TSecr=1477949090 WS=64",1958,74,"Feb 26, 2024 15:58:09.803169000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,60,64,0x40,0,TCP,4,0x00,0xb697,80,56472,0,0,1,0x012,Set,Set,Not set,Not set,5792,0x6430,197,,,,,,,,,,,,,,,,,,,,,,,normal
1959,7.741115,192.168.1.108,192.168.1.104,TCP,66,56472  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1477949090 TSecr=1188668,1959,66,"Feb 26, 2024 15:58:09.803361000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd374,56472,80,0,1,1,0x010,Not set,Set,Not set,Not set,64256,0xa7a5,197,,,,,,,,,,,,,,,,,,,,,,,normal
1960,7.741115,192.168.1.108,192.168.1.104,HTTP,154,GET /webgoat HTTP/1.0 ,1960,154,"Feb 26, 2024 15:58:09.803361000 +03",1708952290,eth:ethertype:ip:tcp:http,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,140,64,0x40,0,TCP,4,0x00,0xd31b,56472,80,88,1,1,0x018,Not set,Set,Not set,Not set,64256,0x1073,197,,,,,,,GET,/webgoat,HTTP/1.0,http://192.168.1.104/webgoat,,ApacheBench/2.3,,,,192.168.1.104,,,,,,,normal
1961,7.741325,192.168.1.104,192.168.1.108,TCP,66,80  >  56472 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949090,1961,66,"Feb 26, 2024 15:58:09.803571000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x9aba,80,56472,0,1,89,0x010,Not set,Set,Not set,Not set,5824,0xa8e8,197,,,,,,,,,,,,,,,,,,,,,,,normal
1962,7.741614,192.168.1.104,192.168.1.108,HTTP,660,HTTP/1.1 404 Not Found  (text/html),1962,660,"Feb 26, 2024 15:58:09.803860000 +03",1708952290,eth:ethertype:ip:tcp:http:data-text-lines,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,646,64,0x40,0,TCP,4,0x00,0x9867,80,56472,594,1,89,0x018,Not set,Set,Not set,Not set,5824,0x3f7b,197,,,,,,,,,,,404,,205,text/html; charset=iso-8859-1,,,,,,close,,,normal
1963,7.741614,192.168.1.104,192.168.1.108,TCP,66,"80  >  56472 [FIN, ACK] Seq=595 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949090",1963,66,"Feb 26, 2024 15:58:09.803860000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x9ab8,80,56472,0,595,89,0x011,Not set,Set,Set,Not set,5824,0xa695,197,,,,,,,,,,,,,,,,,,,,,,,normal
1964,7.741812,192.168.1.108,192.168.1.104,TCP,66,56472  >  80 [ACK] Seq=89 Ack=595 Win=64128 Len=0 TSval=1477949091 TSecr=1188668,1964,66,"Feb 26, 2024 15:58:09.804058000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd372,56472,80,0,89,595,0x010,Not set,Set,Not set,Not set,64128,0xa4fb,197,,,,,,,,,,,,,,,,,,,,,,,normal
1965,7.741812,192.168.1.108,192.168.1.104,TCP,66,"56472  >  80 [FIN, ACK] Seq=89 Ack=596 Win=64128 Len=0 TSval=1477949091 TSecr=1188668",1965,66,"Feb 26, 2024 15:58:09.804058000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd371,56472,80,0,89,596,0x011,Not set,Set,Set,Not set,64128,0xa4f9,197,,,,,,,,,,,,,,,,,,,,,,,normal
1966,7.741812,192.168.1.108,192.168.1.104,TCP,74,56476  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1477949091 TSecr=0 WS=128,1966,74,"Feb 26, 2024 15:58:09.804058000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,60,64,0x40,0,TCP,4,0x00,0x8122,56476,80,0,0,0,0x002,Set,Not set,Not set,Not set,64240,0x6643,198,,,,,,,,,,,,,,,,,,,,,,,normal
1967,7.742039,192.168.1.104,192.168.1.108,TCP,66,80  >  56472 [ACK] Seq=596 Ack=90 Win=5824 Len=0 TSval=1188668 TSecr=1477949091,1967,66,"Feb 26, 2024 15:58:09.804285000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x9ab7,80,56472,0,596,90,0x010,Not set,Set,Not set,Not set,5824,0xa693,197,,,,,,,,,,,,,,,,,,,,,,,normal
1968,7.74204,192.168.1.104,192.168.1.108,TCP,74,"80  >  56476 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=1188668 TSecr=1477949091 WS=64",1968,74,"Feb 26, 2024 15:58:09.804286000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,60,64,0x40,0,TCP,4,0x00,0xb697,80,56476,0,0,1,0x012,Set,Set,Not set,Not set,5792,0xe16a,198,,,,,,,,,,,,,,,,,,,,,,,normal
1969,7.742256,192.168.1.108,192.168.1.104,TCP,66,56476  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1477949091 TSecr=1188668,1969,66,"Feb 26, 2024 15:58:09.804502000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0x8129,56476,80,0,1,1,0x010,Not set,Set,Not set,Not set,64256,0x24e0,198,,,,,,,,,,,,,,,,,,,,,,,normal
1970,7.742256,192.168.1.108,192.168.1.104,HTTP,154,GET /webgoat HTTP/1.0 ,1970,154,"Feb 26, 2024 15:58:09.804502000 +03",1708952290,eth:ethertype:ip:tcp:http,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,140,64,0x40,0,TCP,4,0x00,0x80d0,56476,80,88,1,1,0x018,Not set,Set,Not set,Not set,64256,0x8dad,198,,,,,,,GET,/webgoat,HTTP/1.0,http://192.168.1.104/webgoat,,ApacheBench/2.3,,,,192.168.1.104,,,,,,,normal
1971,7.742486,192.168.1.104,192.168.1.108,TCP,66,80  >  56476 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949091,1971,66,"Feb 26, 2024 15:58:09.804732000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0xac50,80,56476,0,1,89,0x010,Not set,Set,Not set,Not set,5824,0x2623,198,,,,,,,,,,,,,,,,,,,,,,,normal
1972,7.742927,192.168.1.104,192.168.1.108,HTTP,660,HTTP/1.1 404 Not Found  (text/html),1972,660,"Feb 26, 2024 15:58:09.805173000 +03",1708952290,eth:ethertype:ip:tcp:http:data-text-lines,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,646,64,0x40,0,TCP,4,0x00,0xa9fd,80,56476,594,1,89,0x018,Not set,Set,Not set,Not set,5824,0xbcb5,198,,,,,,,,,,,404,,205,text/html; charset=iso-8859-1,,,,,,close,,,normal
1973,7.742927,192.168.1.104,192.168.1.108,TCP,66,"80  >  56476 [FIN, ACK] Seq=595 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949091",1973,66,"Feb 26, 2024 15:58:09.805173000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0xac4e,80,56476,0,595,89,0x011,Not set,Set,Set,Not set,5824,0x23d0,198,,,,,,,,,,,,,,,,,,,,,,,normal
1974,7.743241,192.168.1.108,192.168.1.104,TCP,66,56476  >  80 [ACK] Seq=89 Ack=595 Win=64128 Len=0 TSval=1477949092 TSecr=1188668,1974,66,"Feb 26, 2024 15:58:09.805487000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0x8127,56476,80,0,89,595,0x010,Not set,Set,Not set,Not set,64128,0x2236,198,,,,,,,,,,,,,,,,,,,,,,,normal
1975,7.743241,192.168.1.108,192.168.1.104,TCP,66,"56476  >  80 [FIN, ACK] Seq=89 Ack=596 Win=64128 Len=0 TSval=1477949092 TSecr=1188668",1975,66,"Feb 26, 2024 15:58:09.805487000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0x8126,56476,80,0,89,596,0x011,Not set,Set,Set,Not set,64128,0x2234,198,,,,,,,,,,,,,,,,,,,,,,,normal
1976,7.743241,192.168.1.108,192.168.1.104,TCP,74,56488  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1477949092 TSecr=0 WS=128,1976,74,"Feb 26, 2024 15:58:09.805487000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,60,64,0x40,0,TCP,4,0x00,0xd81f,56488,80,0,0,0,0x002,Set,Not set,Not set,Not set,64240,0xd776,199,,,,,,,,,,,,,,,,,,,,,,,normal
1977,7.743465,192.168.1.104,192.168.1.108,TCP,66,80  >  56476 [ACK] Seq=596 Ack=90 Win=5824 Len=0 TSval=1188668 TSecr=1477949092,1977,66,"Feb 26, 2024 15:58:09.805711000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0xac4d,80,56476,0,596,90,0x010,Not set,Set,Not set,Not set,5824,0x23ce,198,,,,,,,,,,,,,,,,,,,,,,,normal
1978,7.743465,192.168.1.104,192.168.1.108,TCP,74,"80  >  56488 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=1188668 TSecr=1477949092 WS=64",1978,74,"Feb 26, 2024 15:58:09.805711000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,60,64,0x40,0,TCP,4,0x00,0xb697,80,56488,0,0,1,0x012,Set,Set,Not set,Not set,5792,0x3d3c,199,,,,,,,,,,,,,,,,,,,,,,,normal
1979,7.743676,192.168.1.108,192.168.1.104,TCP,66,56488  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1477949093 TSecr=1188668,1979,66,"Feb 26, 2024 15:58:09.805922000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd826,56488,80,0,1,1,0x010,Not set,Set,Not set,Not set,64256,0x80b0,199,,,,,,,,,,,,,,,,,,,,,,,normal
1980,7.743676,192.168.1.108,192.168.1.104,HTTP,154,GET /webgoat HTTP/1.0 ,1980,154,"Feb 26, 2024 15:58:09.805922000 +03",1708952290,eth:ethertype:ip:tcp:http,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,140,64,0x40,0,TCP,4,0x00,0xd7cd,56488,80,88,1,1,0x018,Not set,Set,Not set,Not set,64256,0xe97d,199,,,,,,,GET,/webgoat,HTTP/1.0,http://192.168.1.104/webgoat,,ApacheBench/2.3,,,,192.168.1.104,,,,,,,normal
1981,7.743904,192.168.1.104,192.168.1.108,TCP,66,80  >  56488 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949093,1981,66,"Feb 26, 2024 15:58:09.806150000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x5187,80,56488,0,1,89,0x010,Not set,Set,Not set,Not set,5824,0x81f3,199,,,,,,,,,,,,,,,,,,,,,,,normal
1982,7.744168,192.168.1.104,192.168.1.108,HTTP,660,HTTP/1.1 404 Not Found  (text/html),1982,660,"Feb 26, 2024 15:58:09.806414000 +03",1708952290,eth:ethertype:ip:tcp:http:data-text-lines,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,646,64,0x40,0,TCP,4,0x00,0x4f34,80,56488,594,1,89,0x018,Not set,Set,Not set,Not set,5824,0x1886,199,,,,,,,,,,,404,,205,text/html; charset=iso-8859-1,,,,,,close,,,normal
1983,7.744168,192.168.1.104,192.168.1.108,TCP,66,"80  >  56488 [FIN, ACK] Seq=595 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949093",1983,66,"Feb 26, 2024 15:58:09.806414000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x5185,80,56488,0,595,89,0x011,Not set,Set,Set,Not set,5824,0x7fa0,199,,,,,,,,,,,,,,,,,,,,,,,normal
1984,7.744438,192.168.1.108,192.168.1.104,TCP,66,56488  >  80 [ACK] Seq=89 Ack=595 Win=64128 Len=0 TSval=1477949094 TSecr=1188668,1984,66,"Feb 26, 2024 15:58:09.806684000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd824,56488,80,0,89,595,0x010,Not set,Set,Not set,Not set,64128,0x7e06,199,,,,,,,,,,,,,,,,,,,,,,,normal
1985,7.744438,192.168.1.108,192.168.1.104,TCP,66,"56488  >  80 [FIN, ACK] Seq=89 Ack=596 Win=64128 Len=0 TSval=1477949094 TSecr=1188668",1985,66,"Feb 26, 2024 15:58:09.806684000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xd823,56488,80,0,89,596,0x011,Not set,Set,Set,Not set,64128,0x7e04,199,,,,,,,,,,,,,,,,,,,,,,,normal
1986,7.744438,192.168.1.108,192.168.1.104,TCP,74,56496  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1477949094 TSecr=0 WS=128,1986,74,"Feb 26, 2024 15:58:09.806684000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,60,64,0x40,0,TCP,4,0x00,0xa8a0,56496,80,0,0,0,0x002,Set,Not set,Not set,Not set,64240,0x66df,200,,,,,,,,,,,,,,,,,,,,,,,normal
1987,7.744651,192.168.1.104,192.168.1.108,TCP,66,80  >  56488 [ACK] Seq=596 Ack=90 Win=5824 Len=0 TSval=1188668 TSecr=1477949094,1987,66,"Feb 26, 2024 15:58:09.806897000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0x5184,80,56488,0,596,90,0x010,Not set,Set,Not set,Not set,5824,0x7f9e,199,,,,,,,,,,,,,,,,,,,,,,,normal
1988,7.744652,192.168.1.104,192.168.1.108,TCP,74,"80  >  56496 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=1188668 TSecr=1477949094 WS=64",1988,74,"Feb 26, 2024 15:58:09.806898000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,60,64,0x40,0,TCP,4,0x00,0xb697,80,56496,0,0,1,0x012,Set,Set,Not set,Not set,5792,0x4fe2,200,,,,,,,,,,,,,,,,,,,,,,,normal
1989,7.744862,192.168.1.108,192.168.1.104,TCP,66,56496  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1477949094 TSecr=1188668,1989,66,"Feb 26, 2024 15:58:09.807108000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,52,64,0x40,0,TCP,4,0x00,0xa8a7,56496,80,0,1,1,0x010,Not set,Set,Not set,Not set,64256,0x9357,200,,,,,,,,,,,,,,,,,,,,,,,normal
1990,7.745072,192.168.1.108,192.168.1.104,HTTP,154,GET /webgoat HTTP/1.0 ,1990,154,"Feb 26, 2024 15:58:09.807318000 +03",1708952290,eth:ethertype:ip:tcp:http,08:00:27:37:96:63,08:00:27:5d:ef:d9,IPv4,192.168.1.108,192.168.1.104,140,64,0x40,0,TCP,4,0x00,0xa84e,56496,80,88,1,1,0x018,Not set,Set,Not set,Not set,64256,0xfc24,200,,,,,,,GET,/webgoat,HTTP/1.0,http://192.168.1.104/webgoat,,ApacheBench/2.3,,,,192.168.1.104,,,,,,,normal
1991,7.745072,192.168.1.104,192.168.1.108,TCP,66,80  >  56496 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949094,1991,66,"Feb 26, 2024 15:58:09.807318000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0xd65f,80,56496,0,1,89,0x010,Not set,Set,Not set,Not set,5824,0x949a,200,,,,,,,,,,,,,,,,,,,,,,,normal
1992,7.745457,192.168.1.104,192.168.1.108,HTTP,660,HTTP/1.1 404 Not Found  (text/html),1992,660,"Feb 26, 2024 15:58:09.807703000 +03",1708952290,eth:ethertype:ip:tcp:http:data-text-lines,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,646,64,0x40,0,TCP,4,0x00,0xd40c,80,56496,594,1,89,0x018,Not set,Set,Not set,Not set,5824,0x2b2d,200,,,,,,,,,,,404,,205,text/html; charset=iso-8859-1,,,,,,close,,,normal
1993,7.745458,192.168.1.104,192.168.1.108,TCP,66,"80  >  56496 [FIN, ACK] Seq=595 Ack=89 Win=5824 Len=0 TSval=1188668 TSecr=1477949094",1993,66,"Feb 26, 2024 15:58:09.807704000 +03",1708952290,eth:ethertype:ip:tcp,08:00:27:5d:ef:d9,08:00:27:37:96:63,IPv4,192.168.1.104,192.168.1.108,52,64,0x40,0,TCP,4,0x00,0xd65d,80,56496,0,595,89,0x011,Not set,Set,Set,Not set,5824,0x9247,200,,,,,,,,,,,,,,,,,,,,,,,normal
